# DipoleMomentWriter[version=1](center=False, density='comp')
#            time            norm                    dmx                    dmy                    dmz
         27.28530641       1.11022302e-16    -3.552713678801e-15    -4.440892098501e-15    -6.217248937901e-15
         27.69872014      -7.77156117e-16     7.105427357601e-15     1.154631945610e-14     6.217248937901e-15
         28.11213387      -4.99600361e-16    -1.776356839400e-15    -4.440892098501e-16    -2.664535259100e-14
         28.52554761      -4.44089210e-16     8.881784197001e-16     9.325873406851e-15    -2.042810365310e-14
         28.93896134       2.77555756e-16    -9.769962616701e-15    -1.065814103640e-14    -2.664535259100e-14
         29.35237507       2.77555756e-16    -4.440892098501e-15     1.332267629550e-15    -3.286260152890e-14
         29.76578881      -3.33066907e-16    -8.881784197001e-16    -3.108624468950e-15    -3.907985046681e-14
         30.17920254      -2.77555756e-16     8.881784197001e-16     5.329070518201e-15    -3.019806626980e-14
         30.59261627      -3.88578059e-16    -1.776356839400e-15    -4.440892098501e-15    -4.618527782441e-14
         31.00603001      -9.43689571e-16     5.329070518201e-15     3.996802888651e-15    -4.618527782441e-14
         31.41944374      -1.16573418e-15     7.105427357601e-15     3.108624468950e-15    -3.463895836830e-14
         31.83285748      -1.11022302e-16    -6.217248937901e-15    -5.773159728051e-15    -6.039613253961e-14
         32.24627121      -6.66133815e-16     1.776356839400e-15     5.773159728051e-15    -4.707345624411e-14
         32.65968494       5.55111512e-17    -4.440892098501e-15    -7.105427357601e-15    -5.329070518201e-14
         33.07309868      -4.44089210e-16     1.776356839400e-15     8.881784197001e-16    -5.240252676231e-14
         33.48651241       6.10622664e-16    -6.217248937901e-15    -2.220446049250e-15    -6.572520305781e-14
         33.89992614      -6.66133815e-16     4.440892098501e-15     6.217248937901e-15    -4.440892098501e-14
         34.31333988       7.21644966e-16    -1.154631945610e-14    -1.376676550535e-14    -6.483702463811e-14
         34.72675361       0.00000000e+00    -6.217248937901e-15    -8.881784197001e-16    -5.773159728051e-14
         35.14016734       3.88578059e-16    -8.881784197001e-15    -1.154631945610e-14    -6.572520305781e-14
         35.55358108       2.22044605e-16    -6.217248937901e-15    -3.108624468950e-15    -5.773159728051e-14
         35.96699481      -2.77555756e-16    -2.664535259100e-15    -6.661338147751e-15    -4.796163466381e-14
         36.38040854       2.22044605e-16    -7.993605777301e-15    -9.325873406851e-15    -5.329070518201e-14
         36.79382228      -2.22044605e-16    -2.664535259100e-15     6.217248937901e-15    -4.707345624411e-14
         37.20723601       1.66533454e-16    -6.217248937901e-15    -9.769962616701e-15    -5.773159728051e-14
         37.62064974      -9.99200722e-16     3.552713678801e-15     6.217248937901e-15    -3.552713678801e-14
         38.03406348      -5.55111512e-16    -8.881784197001e-16     2.220446049250e-15    -4.529709940471e-14
         38.44747721      -1.11022302e-16    -1.776356839400e-15     2.664535259100e-15    -4.796163466381e-14
         38.86089094      -3.88578059e-16    -4.440892098501e-15    -1.776356839400e-15    -4.618527782441e-14
         39.27430468      -2.22044605e-16     1.776356839400e-15     8.881784197001e-16    -4.174438572591e-14
         39.68771841       2.22044605e-16    -4.440892098501e-15    -1.332267629550e-15    -4.884981308351e-14
         40.10113214       1.11022302e-16    -2.664535259100e-15    -1.776356839400e-15    -5.151434834261e-14
         40.51454588       3.33066907e-16    -7.105427357601e-15    -5.329070518201e-15    -5.773159728051e-14
         40.92795961      -1.05471187e-15     8.881784197001e-15     1.598721155460e-14    -2.486899575160e-14
         41.34137334       7.77156117e-16    -7.993605777301e-15    -1.376676550535e-14    -5.506706202141e-14
         41.75478708      -5.55111512e-17    -8.881784197001e-16     0.000000000000e+00    -4.085620730621e-14
         42.16820081      -9.99200722e-16     5.329070518201e-15     8.881784197001e-16    -2.486899575160e-14
         42.58161454      -9.43689571e-16     1.065814103640e-14     9.769962616701e-15    -2.398081733190e-14
         42.99502828      -3.33066907e-16     8.881784197001e-16     1.776356839400e-15    -4.796163466381e-14
         43.40844201      -7.77156117e-16     5.329070518201e-15     8.881784197001e-16    -2.842170943040e-14
         43.82185574      -7.77156117e-16     1.154631945610e-14     1.287858708565e-14    -2.131628207280e-14
         44.23526948      -1.11022302e-16    -8.881784197001e-16    -7.993605777301e-15    -4.174438572591e-14
         44.64868321      -1.66533454e-16     1.776356839400e-15     8.881784197001e-16    -4.085620730621e-14
         45.06209695      -7.21644966e-16     8.881784197001e-15    -3.552713678801e-15    -3.375077994860e-14
         45.47551068      -2.77555756e-16     8.881784197001e-15    -6.217248937901e-15    -4.174438572591e-14
         45.88892441       2.22044605e-16    -2.664535259100e-15    -6.217248937901e-15    -2.930988785010e-14
         46.30233815       1.11022302e-16     2.664535259100e-15    -6.217248937901e-15    -2.664535259100e-14
         46.71575188      -1.66533454e-16    -8.881784197001e-16    -2.220446049250e-15    -3.552713678801e-14
         47.12916561      -2.77555756e-16     7.105427357601e-15    -2.664535259100e-15    -3.819167204711e-14
         47.54257935      -1.66533454e-16     2.664535259100e-15    -1.287858708565e-14    -5.062616992291e-14
         47.95599308      -8.88178420e-16     1.065814103640e-14     3.552713678801e-15    -2.220446049250e-14
         48.36940681       1.11022302e-16     2.664535259100e-15    -3.552713678801e-15    -4.352074256531e-14
         48.78282055       2.22044605e-16    -3.552713678801e-15    -4.440892098501e-15    -4.884981308351e-14
         49.19623428      -3.88578059e-16     6.217248937901e-15     3.552713678801e-15    -3.019806626980e-14
         49.60964801       3.33066907e-16    -1.776356839400e-15    -7.105427357601e-15    -3.907985046681e-14
         50.02306175      -2.22044605e-16     1.776356839400e-15    -3.996802888651e-15    -3.996802888651e-14
         50.43647548       0.00000000e+00     1.776356839400e-15    -1.776356839400e-15    -4.085620730621e-14
         50.84988921      -4.99600361e-16     6.217248937901e-15     4.440892098501e-15    -3.907985046681e-14
         51.26330295      -1.66533454e-16     1.776356839400e-15    -6.217248937901e-15    -5.062616992291e-14
         51.67671668      -8.32667268e-16     7.993605777301e-15     8.437694987151e-15    -3.641531520771e-14
         52.09013041      -1.44328993e-15     1.065814103640e-14     1.465494392505e-14    -4.085620730621e-14
         52.50354415      -2.77555756e-16     4.440892098501e-15    -3.552713678801e-15    -4.884981308351e-14
         52.91695788      -1.11022302e-16     8.881784197001e-16     3.108624468950e-15    -4.440892098501e-14
         53.33037161       7.21644966e-16    -7.105427357601e-15    -1.776356839400e-15    -4.529709940471e-14
         53.74378535      -3.33066907e-16     7.105427357601e-15     5.773159728051e-15    -3.286260152890e-14
         54.15719908       2.22044605e-16     8.881784197001e-16    -1.332267629550e-15    -4.440892098501e-14
         54.57061281      -2.77555756e-16     5.329070518201e-15     5.773159728051e-15    -4.440892098501e-14
         54.98402655      -2.22044605e-16     3.552713678801e-15     6.217248937901e-15    -3.907985046681e-14
         55.39744028       0.00000000e+00     2.664535259100e-15    -5.329070518201e-15    -4.174438572591e-14
         55.81085401      -8.88178420e-16     1.243449787580e-14     1.110223024625e-14    -2.042810365310e-14
         56.22426775      -1.16573418e-15     1.332267629550e-14     6.217248937901e-15    -2.930988785010e-14
         56.63768148       7.77156117e-16    -2.664535259100e-15    -9.769962616701e-15    -5.151434834261e-14
         57.05109521      -7.77156117e-16     1.065814103640e-14     1.687538997430e-14    -3.552713678801e-14
         57.46450895      -3.33066907e-16     5.329070518201e-15     4.884981308351e-15    -4.085620730621e-14
         57.87792268      -3.33066907e-16     4.440892098501e-15     8.881784197001e-15    -3.019806626980e-14
         58.29133642      -5.55111512e-16     7.105427357601e-15     4.884981308351e-15    -1.953992523340e-14
         58.70475015       1.16573418e-15    -6.217248937901e-15    -7.105427357601e-15    -4.884981308351e-14
         59.11816388      -2.77555756e-16     1.065814103640e-14     1.243449787580e-14    -2.042810365310e-14
         59.53157762      -8.88178420e-16     1.243449787580e-14     1.199040866595e-14    -1.243449787580e-14
         59.94499135      -5.55111512e-16     8.881784197001e-15     6.217248937901e-15    -1.865174681370e-14
         60.35840508      -2.22044605e-16     6.217248937901e-15     9.769962616701e-15    -6.217248937901e-15
         60.77181882       4.44089210e-16    -8.881784197001e-15     1.776356839400e-15    -3.108624468950e-14
         61.18523255      -4.44089210e-16     4.440892098501e-15     3.552713678801e-15    -1.509903313490e-14
         61.59864628      -2.22044605e-16     6.217248937901e-15     6.661338147751e-15    -2.753353101070e-14
         62.01206002       6.10622664e-16    -7.105427357601e-15    -5.329070518201e-15    -4.529709940471e-14
         62.42547375       4.44089210e-16    -5.329070518201e-15    -3.552713678801e-15    -3.996802888651e-14
         62.83888748      -3.33066907e-16     7.105427357601e-15     9.325873406851e-15    -2.042810365310e-14
         63.25230122       4.99600361e-16    -2.664535259100e-15     8.437694987151e-15    -3.907985046681e-14
         63.66571495       5.55111512e-17     2.664535259100e-15     2.664535259100e-15    -4.440892098501e-14
         64.07912868      -5.55111512e-16     7.105427357601e-15     1.110223024625e-14    -4.796163466381e-14
         64.49254242      -1.66533454e-16     6.217248937901e-15     1.332267629550e-15    -4.352074256531e-14
         64.90595615       3.33066907e-16    -5.329070518201e-15     3.996802888651e-15    -3.730349362741e-14
         65.31936988      -3.33066907e-16     5.329070518201e-15     9.769962616701e-15    -2.486899575160e-14
         65.73278362      -2.77555756e-16     6.217248937901e-15     1.332267629550e-14    -2.930988785010e-14
         66.14619735      -5.55111512e-17     8.881784197001e-16    -4.440892098501e-16    -4.085620730621e-14
         66.55961108      -6.10622664e-16     6.217248937901e-15     1.643130076445e-14    -3.019806626980e-14
         66.97302482      -8.32667268e-16     1.154631945610e-14     1.998401444325e-14    -3.730349362741e-14
         67.38643855       6.10622664e-16    -6.217248937901e-15    -8.881784197001e-16    -4.174438572591e-14
         67.79985228       8.88178420e-16    -6.217248937901e-15    -2.664535259100e-15    -4.440892098501e-14
         68.21326602      -2.77555756e-16     8.881784197001e-15     3.108624468950e-15    -3.641531520771e-14
         68.62667975      -1.33226763e-15     1.776356839400e-14     1.820765760385e-14    -1.865174681370e-14
         69.04009348      -5.55111512e-16     1.065814103640e-14     1.598721155460e-14    -2.042810365310e-14
         69.45350722       6.66133815e-16     1.776356839400e-15     2.664535259100e-15    -3.641531520771e-14
         69.86692095      -1.66533454e-16     7.105427357601e-15     4.440892098501e-15    -1.154631945610e-14
         70.28033469       4.44089210e-16    -5.329070518201e-15    -2.220446049250e-15    -1.509903313490e-14
         70.69374842       4.44089210e-16     0.000000000000e+00     2.664535259100e-15    -7.105427357601e-15
         71.10716215      -3.88578059e-16     1.154631945610e-14     7.105427357601e-15     3.552713678801e-15
         71.52057589       1.11022302e-16     3.552713678801e-15     7.993605777301e-15     1.776356839400e-15
         71.93398962       4.44089210e-16    -2.664535259100e-15    -2.664535259100e-15    -4.440892098501e-15
         72.34740335      -5.55111512e-16     8.881784197001e-15     7.105427357601e-15     7.105427357601e-15
         72.76081709      -8.88178420e-16     1.154631945610e-14     7.105427357601e-15     1.154631945610e-14
         73.17423082       0.00000000e+00     3.552713678801e-15     1.776356839400e-15     3.552713678801e-15
         73.58764455      -1.11022302e-16     0.000000000000e+00     4.440892098501e-16     3.552713678801e-15
         74.00105829      -1.66533454e-16     8.881784197001e-15     3.996802888651e-15     7.993605777301e-15
         74.41447202       6.10622664e-16    -8.881784197001e-16     8.881784197001e-16     1.953992523340e-14
         74.82788575      -1.27675648e-15     1.687538997430e-14     1.421085471520e-14     3.641531520771e-14
         75.24129949      -3.33066907e-16     5.329070518201e-15     3.552713678801e-15     2.753353101070e-14
         75.65471322       5.55111512e-16    -4.440892098501e-15    -5.773159728051e-15     1.421085471520e-14
         76.06812695      -1.66533454e-16     2.664535259100e-15     1.776356839400e-15     2.575717417130e-14
         76.48154069       0.00000000e+00     4.440892098501e-15     6.217248937901e-15     3.819167204711e-14
         76.89495442      -8.88178420e-16     1.332267629550e-14     1.376676550535e-14     5.240252676231e-14
         77.30836815      -7.77156117e-16     1.154631945610e-14     1.421085471520e-14     5.595524044111e-14
         77.72178189      -2.77555756e-16     3.552713678801e-15    -8.881784197001e-16     5.595524044111e-14
         78.13519562      -1.11022302e-16    -8.881784197001e-16     2.664535259100e-15     5.151434834261e-14
         78.54860935      -1.33226763e-15     1.687538997430e-14     1.243449787580e-14     6.394884621841e-14
         78.96202309      -9.43689571e-16     1.154631945610e-14     7.993605777301e-15     5.329070518201e-14
         79.37543682      -3.33066907e-16     8.881784197001e-15     1.332267629550e-14     5.329070518201e-14
         79.78885055      -5.55111512e-16     7.105427357601e-15     1.110223024625e-14     7.815970093361e-14
         80.20226429       3.88578059e-16    -5.329070518201e-15    -7.105427357601e-15     5.773159728051e-14
         80.61567802      -2.22044605e-16     5.329070518201e-15     6.217248937901e-15     6.750155989721e-14
         81.02909175      -1.11022302e-16     0.000000000000e+00    -8.881784197001e-16     7.283063041541e-14
         81.44250549       3.33066907e-16    -5.329070518201e-15    -4.884981308351e-15     7.727152251391e-14
         81.85591922      -4.44089210e-16     5.329070518201e-15     4.440892098501e-15     9.681144774731e-14
         82.26933295       6.66133815e-16    -6.217248937901e-15    -9.325873406851e-15     8.082423619271e-14
         82.68274669      -2.77555756e-16     7.993605777301e-15     6.661338147751e-15     8.348877145181e-14
         83.09616042       0.00000000e+00    -2.664535259100e-15    -2.220446049250e-15     7.194245199571e-14
         83.50957416       6.10622664e-16    -5.329070518201e-15    -1.110223024625e-14     6.306066779871e-14
         83.92298789      -5.55111512e-17    -1.776356839400e-15    -6.217248937901e-15     6.927791673661e-14
         84.33640162      -1.16573418e-15     8.881784197001e-15     3.108624468950e-15     7.904787935331e-14
         84.74981536      -4.99600361e-16     4.440892098501e-15    -4.440892098501e-16     7.016609515631e-14
         85.16322909      -2.77555756e-16     0.000000000000e+00    -1.021405182655e-14     6.217248937901e-14
         85.57664282      -4.99600361e-16     3.552713678801e-15     6.661338147751e-15     6.750155989721e-14
         85.99005656      -5.55111512e-17     0.000000000000e+00    -2.220446049250e-15     5.684341886081e-14
         86.40347029      -6.10622664e-16     7.993605777301e-15     2.664535259100e-15     7.549516567451e-14
         86.81688402      -7.77156117e-16     2.664535259100e-15    -1.776356839400e-15     8.704148513061e-14
         87.23029776      -9.43689571e-16     8.881784197001e-15     2.664535259100e-15     8.260059303211e-14
         87.64371149      -4.44089210e-16     8.881784197001e-16     3.552713678801e-15     6.483702463811e-14
         88.05712522      -4.44089210e-16     8.881784197001e-16     1.776356839400e-15     5.861977570021e-14
         88.47053896      -5.55111512e-17    -3.552713678801e-15    -4.440892098501e-16     6.128431095931e-14
         88.88395269       5.55111512e-17    -5.329070518201e-15    -9.769962616701e-15     6.927791673661e-14
         89.29736642       0.00000000e+00     8.881784197001e-16     6.217248937901e-15     7.904787935331e-14
         89.71078016      -4.44089210e-16     0.000000000000e+00    -1.776356839400e-15     7.194245199571e-14
         90.12419389      -1.66533454e-16    -1.776356839400e-15     6.217248937901e-15     7.016609515631e-14
         90.53760762       7.21644966e-16    -1.421085471520e-14    -8.881784197001e-15     5.773159728051e-14
         90.95102136      -4.99600361e-16     0.000000000000e+00     3.552713678801e-15     8.171241461241e-14
         91.36443509      -5.55111512e-17    -2.664535259100e-15     2.220446049250e-15     7.105427357601e-14
         91.77784882      -1.11022302e-16     1.776356839400e-15     5.773159728051e-15     8.260059303211e-14
         92.19126256      -6.10622664e-16     0.000000000000e+00    -9.769962616701e-15     7.105427357601e-14
         92.60467629      -4.44089210e-16     2.664535259100e-15     0.000000000000e+00     5.773159728051e-14
         93.01809002       2.22044605e-16    -7.105427357601e-15    -9.325873406851e-15     5.151434834261e-14
         93.43150376       5.55111512e-17     8.881784197001e-16     5.329070518201e-15     6.394884621841e-14
         93.84491749      -4.44089210e-16     2.664535259100e-15     4.440892098501e-16     7.105427357601e-14
         94.25833122      -6.10622664e-16     3.552713678801e-15     1.110223024625e-14     6.394884621841e-14
         94.67174496      -2.22044605e-16    -8.881784197001e-16     9.325873406851e-15     6.572520305781e-14
         95.08515869       1.11022302e-16    -3.552713678801e-15    -4.440892098501e-15     5.861977570021e-14
         95.49857243      -3.33066907e-16     1.776356839400e-15    -1.776356839400e-15     6.572520305781e-14
         95.91198616      -6.66133815e-16     4.440892098501e-15     6.661338147751e-15     7.993605777301e-14
         96.32539989       9.43689571e-16    -9.769962616701e-15    -1.065814103640e-14     6.838973831691e-14
         96.73881363       1.11022302e-16    -3.552713678801e-15     0.000000000000e+00     7.283063041541e-14
         97.15222736      -5.55111512e-17    -7.105427357601e-15    -7.105427357601e-15     6.039613253961e-14
         97.56564109      -9.99200722e-16     7.105427357601e-15     8.437694987151e-15     6.572520305781e-14
         97.97905483      -6.66133815e-16     4.440892098501e-15     5.329070518201e-15     5.950795411991e-14
         98.39246856       2.77555756e-16    -5.329070518201e-15    -4.440892098501e-15     5.151434834261e-14
         98.80588229      -5.55111512e-16    -2.664535259100e-15    -4.440892098501e-15     5.950795411991e-14
         99.21929603      -7.21644966e-16     4.440892098501e-15     0.000000000000e+00     6.394884621841e-14
         99.63270976       0.00000000e+00    -3.552713678801e-15    -1.021405182655e-14     5.861977570021e-14
        100.04612349      -1.16573418e-15     8.881784197001e-15     5.773159728051e-15     7.105427357601e-14
        100.45953723       5.55111512e-17    -8.881784197001e-15    -1.021405182655e-14     5.329070518201e-14
        100.87295096       5.55111512e-17    -5.329070518201e-15    -9.325873406851e-15     6.838973831691e-14
        101.28636469       2.22044605e-16    -8.881784197001e-15    -8.437694987151e-15     7.815970093361e-14
        101.69977843       6.10622664e-16    -1.332267629550e-14    -1.421085471520e-14     7.638334409421e-14
        102.11319216      -1.66533454e-16    -5.329070518201e-15    -8.881784197001e-15     7.727152251391e-14
        102.52660589      -5.55111512e-16     0.000000000000e+00    -1.332267629550e-15     6.927791673661e-14
        102.94001963      -3.33066907e-16     1.776356839400e-15    -3.108624468950e-15     6.927791673661e-14
        103.35343336      -7.21644966e-16     3.552713678801e-15    -4.440892098501e-16     6.661338147751e-14
        103.76684709      -7.21644966e-16     5.329070518201e-15     4.440892098501e-15     8.437694987151e-14
        104.18026083       8.88178420e-16    -1.154631945610e-14    -1.332267629550e-14     6.572520305781e-14
        104.59367456      -1.66533454e-16     8.881784197001e-16     8.881784197001e-16     6.927791673661e-14
        105.00708829      -1.66533454e-16     0.000000000000e+00    -3.552713678801e-15     7.815970093361e-14
        105.42050203      -1.33226763e-15     1.154631945610e-14     1.421085471520e-14     9.592326932761e-14
        105.83391576      -2.77555756e-16     2.664535259100e-15    -2.220446049250e-15     8.526512829121e-14
        106.24732949      -8.88178420e-16     7.993605777301e-15    -5.329070518201e-15     1.021405182655e-13
        106.66074323      -1.11022302e-16     8.881784197001e-16    -7.549516567451e-15     8.615330671091e-14
        107.07415696      -2.22044605e-16     0.000000000000e+00     6.217248937901e-15     9.769962616701e-14
        107.48757069      -9.43689571e-16     7.993605777301e-15     5.773159728051e-15     1.012523398458e-13
        107.90098443      -1.11022302e-16    -1.776356839400e-15    -7.993605777301e-15     8.792966355031e-14
        108.31439816       5.55111512e-16    -5.329070518201e-15    -1.243449787580e-14     9.148237722911e-14
        108.72781190      -2.77555756e-16     2.664535259100e-15    -5.329070518201e-15     8.526512829121e-14
        109.14122563      -2.22044605e-16    -8.881784197001e-16    -5.329070518201e-15     8.260059303211e-14
        109.55463936      -4.99600361e-16     3.552713678801e-15    -7.105427357601e-15     8.171241461241e-14
        109.96805310       7.77156117e-16    -7.993605777301e-15    -6.217248937901e-15     6.661338147751e-14
        110.38146683       1.66533454e-16    -1.776356839400e-15    -1.243449787580e-14     8.082423619271e-14
        110.79488056      -2.77555756e-16     1.776356839400e-15    -9.325873406851e-15     9.325873406851e-14
        111.20829430       3.33066907e-16    -7.105427357601e-15    -1.021405182655e-14     9.325873406851e-14
        111.62170803      -4.44089210e-16     1.776356839400e-15    -1.776356839400e-15     8.348877145181e-14
        112.03512176      -7.77156117e-16     4.440892098501e-15    -3.552713678801e-15     8.881784197001e-14
        112.44853550       1.11022302e-16    -2.664535259100e-15    -7.993605777301e-15     7.815970093361e-14
        112.86194923      -6.66133815e-16     8.881784197001e-15    -2.664535259100e-15     9.414691248821e-14
        113.27536296       0.00000000e+00     0.000000000000e+00    -3.108624468950e-15     7.460698725481e-14
        113.68877670       3.33066907e-16     8.881784197001e-16    -8.881784197001e-15     7.815970093361e-14
        114.10219043      -1.05471187e-15     1.243449787580e-14     7.105427357601e-15     7.194245199571e-14
        114.51560416       3.33066907e-16    -8.881784197001e-16    -7.105427357601e-15     5.506706202141e-14
        114.92901790       1.11022302e-16    -8.881784197001e-16    -3.996802888651e-15     5.329070518201e-14
        115.34243163       2.77555756e-16     8.881784197001e-16    -8.881784197001e-16     6.572520305781e-14
        115.75584536       0.00000000e+00    -8.881784197001e-16    -3.552713678801e-15     7.194245199571e-14
        116.16925910      -7.77156117e-16     7.105427357601e-15     1.776356839400e-15     7.727152251391e-14
        116.58267283      -8.88178420e-16     1.065814103640e-14     1.465494392505e-14     8.260059303211e-14
        116.99608656      -2.77555756e-16     2.664535259100e-15     9.769962616701e-15     7.105427357601e-14
        117.40950030      -9.99200722e-16     1.065814103640e-14     7.105427357601e-15     7.993605777301e-14
        117.82291403       6.66133815e-16    -6.217248937901e-15    -4.440892098501e-16     5.773159728051e-14
        118.23632776      -1.66533454e-16     0.000000000000e+00     4.440892098501e-16     6.217248937901e-14
        118.64974150       2.22044605e-16     0.000000000000e+00     4.440892098501e-15     5.684341886081e-14
        119.06315523       2.77555756e-16    -2.664535259100e-15    -3.552713678801e-15     3.463895836830e-14
