#    time          strength            derivative     
  318.907354    3.5989809812e-164    2.2086673915e-163
  318.948695    4.5546691012e-164    2.4172547983e-163
  318.990037    5.5997905068e-164    2.6414959325e-163
  319.031378    6.7410331905e-164    2.8824491952e-163
  319.072719    7.9855364867e-164    3.1412403386e-163
  319.114061    9.3409197583e-164    3.4190665826e-163
  319.155402    1.0815312835e-163    3.7172009767e-163
  319.196744    1.2417388308e-163    4.0369970188e-163
  319.238085    1.4156395791e-163    4.3798935498e-163
  319.279426    1.6042198263e-163    4.7474199355e-163
  319.320768    1.8085310615e-163    5.1412015566e-163
  319.362109    2.0296940536e-163    5.5629656210e-163
  319.403450    2.2689031869e-163    6.0145473203e-163
  319.444792    2.5274310587e-163    6.4978963477e-163
  319.486133    2.8066333545e-163    7.0150837996e-163
  319.527475    3.1079540162e-163    7.5683094827e-163
  319.568816    3.4329307218e-163    8.1599096499e-163
  319.610157    3.7832006941e-163    8.7923651894e-163
  319.651499    4.1605068571e-163    9.4683102939e-163
  319.692840    4.5667043622e-163    1.0190541636e-162
  319.734181    5.0037675039e-163    1.0962028082e-162
  319.775523    5.4737970492e-163    1.1785920968e-162
  319.816864    5.9790280037e-163    1.2665564979e-162
  319.858206    6.5218378408e-163    1.3604509666e-162
  319.899547    7.1047552205e-163    1.4606521619e-162
  319.940888    7.7304692258e-163    1.5675597366e-162
  319.982230    8.4018391484e-163    1.6815977004e-162
  320.023571    9.1219048535e-163    1.8032158637e-162
  320.064912    9.8938977582e-163    1.9328913636e-162
  320.106254    1.0721252461e-162    2.0711302794e-162
  320.147595    1.1607619053e-162    2.2184693409e-162
  320.188937    1.2556876167e-162    2.3754777359e-162
  320.230278    1.3573144777e-162    2.5427590213e-162
  320.271619    1.4660802829e-162    2.7209531459e-162
  320.312961    1.5824500723e-162    2.9107385881e-162
  320.354302    1.7069177700e-162    3.1128346179e-162
  320.395643    1.8400079200e-162    3.3280036887e-162
  320.436985    1.9822775231e-162    3.5570539666e-162
  320.478326    2.1343179817e-162    3.8008420047e-162
  320.519668    2.2967571575e-162    4.0602755716e-162
  320.561009    2.4702615509e-162    4.3363166413e-162
  320.602350    2.6555386060e-162    4.6299845549e-162
  320.643692    2.8533391511e-162    4.9423593633e-162
  320.685033    3.0644599805e-162    5.2745853607e-162
  320.726374    3.2897465875e-162    5.6278748203e-162
  320.767716    3.5300960548e-162    6.0035119436e-162
  320.809057    3.7864601144e-162    6.4028570348e-162
  320.850399    4.0598483838e-162    6.8273509127e-162
  320.891740    4.3513317898e-162    7.2785195750e-162
  320.933081    4.6620461917e-162    7.7579791271e-162
  320.974423    4.9931962121e-162    8.2674409922e-162
  321.015764    5.3460592912e-162    8.8087174165e-162
  321.057105    5.7219899735e-162    9.3837272880e-162
  321.098447    6.1224244426e-162    9.9945022849e-162
  321.139788    6.5488853174e-162    1.0643193373e-161
  321.181130    7.0029867238e-162    1.1332077671e-161
  321.222471    7.4864396591e-162    1.2063565705e-161
  321.263812    8.0010576638e-162    1.2840209073e-161
  321.305154    8.5487628199e-162    1.3664708544e-161
  321.346495    9.1315920927e-162    1.4539922610e-161
  321.387836    9.7517040368e-162    1.5468876531e-161
  321.429178    1.0411385886e-161    1.6454771879e-161
  321.470519    1.1113061048e-161    1.7500996624e-161
  321.511860    1.1859297031e-161    1.8611135795e-161
  321.553202    1.2652813817e-161    1.9788982730e-161
  321.594543    1.3496492723e-161    2.1038550969e-161
  321.635885    1.4393385753e-161    2.2364086807e-161
  321.677226    1.5346725502e-161    2.3770082560e-161
  321.718567    1.6359935606e-161    2.5261290571e-161
  321.759909    1.7436641799e-161    2.6842738007e-161
  321.801250    1.8580683592e-161    2.8519742475e-161
  321.842591    1.9796126621e-161    3.0297928529e-161
  321.883933    2.1087275691e-161    3.2183245087e-161
  321.925274    2.2458688565e-161    3.4181983833e-161
  321.966616    2.3915190529e-161    3.6300798643e-161
  322.007957    2.5461889789e-161    3.8546726095e-161
  322.049298    2.7104193733e-161    4.0927207135e-161
  322.090640    2.8847826119e-161    4.3450109938e-161
  322.131981    3.0698845232e-161    4.6123754058e-161
  322.173322    3.2663663064e-161    4.8956935916e-161
  322.214664    3.4749065582e-161    5.1958955712e-161
  322.256005    3.6962234138e-161    5.5139645835e-161
  322.297347    3.9310768080e-161    5.8509400854e-161
  322.338688    4.1802708646e-161    6.2079209180e-161
  322.380029    4.4446564198e-161    6.5860686484e-161
  322.421371    4.7251336876e-161    6.9866110971e-161
  322.462712    5.0226550751e-161    7.4108460624e-161
  322.504053    5.3382281560e-161    7.8601452496e-161
  322.545395    5.6729188107e-161    8.3359584201e-161
  322.586736    6.0278545436e-161    8.8398177690e-161
  322.628078    6.4042279851e-161    9.3733425461e-161
  322.669419    6.8033005904e-161    9.9382439323e-161
  322.710760    7.2264065462e-161    1.0536330186e-160
  322.752102    7.6749568945e-161    1.1169512075e-160
  322.793443    8.1504438881e-161    1.1839808607e-160
  322.834784    8.6544455895e-161    1.2549353077e-160
  322.876126    9.1886307264e-161    1.3300399451e-160
  322.917467    9.7547638180e-161    1.4095329098e-160
  322.958809    1.0354710588e-160    1.4936657897e-160
  323.000150    1.0990443679e-160    1.5827043735e-160
  323.041491    1.1664048685e-160    1.6769294416e-160
  323.082833    1.2377730520e-160    1.7766376007e-160
  323.124174    1.3133820142e-160    1.8821421643e-160
  323.165515    1.3934781649e-160    1.9937740818e-160
  323.206857    1.4783219774e-160    2.1118829188e-160
  323.248198    1.5681887787e-160    2.2368378902e-160
  323.289540    1.6633695847e-160    2.3690289520e-160
  323.330881    1.7641719809e-160    2.5088679510e-160
  323.372222    1.8709210526e-160    2.6567898388e-160
  323.413564    1.9839603661e-160    2.8132539523e-160
  323.454905    2.1036530044e-160    2.9787453641e-160
  323.496246    2.2303826604e-160    3.1537763066e-160
  323.537588    2.3645547908e-160    3.3388876748e-160
  323.578929    2.5065978331e-160    3.5346506109e-160
  323.620271    2.6569644904e-160    3.7416681759e-160
  323.661612    2.8161330873e-160    3.9605771118e-160
  323.702953    2.9846090002e-160    4.1920497014e-160
  323.744295    3.1629261667e-160    4.4367957286e-160
  323.785636    3.3516486788e-160    4.6955645462e-160
  323.826977    3.5513724627e-160    4.9691472565e-160
  323.868319    3.7627270523e-160    5.2583790109e-160
  323.909660    3.9863774601e-160    5.5641414347e-160
  323.951002    4.2230261504e-160    5.8873651843e-160
  323.992343    4.4734151220e-160    6.2290326434e-160
  324.033684    4.7383281046e-160    6.5901807662e-160
  324.075026    5.0185928765e-160    6.9719040756e-160
  324.116367    5.3150837092e-160    7.3753578235e-160
  324.157708    5.6287239462e-160    7.8017613245e-160
  324.199050    5.9604887238e-160    8.2524014689e-160
  324.240391    6.3114078402e-160    8.7286364286e-160
  324.281733    6.6825687828e-160    9.2318995621e-160
  324.323074    7.0751199206e-160    9.7637035333e-160
  324.364415    7.4902738719e-160    1.0325644652e-159
  324.405757    7.9293110564e-160    1.0919407453e-159
  324.447098    8.3935834405e-160    1.1546769516e-159
  324.488439    8.8845184893e-160    1.2209606559e-159
  324.529781    9.4036233326e-160    1.2909897794e-159
  324.571122    9.9524891600e-160    1.3649731581e-159
  324.612463    1.0532795855e-159    1.4431311387e-159
  324.653805    1.1146316882e-159    1.5256962063e-159
  324.695146    1.1794924441e-159    1.6129136467e-159
  324.736488    1.2480594901e-159    1.7050422439e-159
  324.777829    1.3205414534e-159    1.8023550156e-159
  324.819170    1.3971585555e-159    1.9051399880e-159
  324.860512    1.4781432494e-159    2.0137010132e-159
  324.901853    1.5637408920e-159    2.1283586300e-159
  324.943194    1.6542104518e-159    2.2494509711e-159
  324.984536    1.7498252565e-159    2.3773347198e-159
  325.025877    1.8508737803e-159    2.5123861177e-159
  325.067219    1.9576604739e-159    2.6550020269e-159
  325.108560    2.0705066407e-159    2.8056010490e-159
  325.149901    2.1897513590e-159    2.9646247051e-159
  325.191243    2.3157524552e-159    3.1325386788e-159
  325.232584    2.4488875297e-159    3.3098341255e-159
  325.273925    2.5895550382e-159    3.4970290531e-159
  325.315267    2.7381754312e-159    3.6946697762e-159
  325.356608    2.8951923564e-159    3.9033324487e-159
  325.397950    3.0610739247e-159    4.1236246784e-159
  325.439291    3.2363140457e-159    4.3561872283e-159
  325.480632    3.4214338352e-159    4.6016958094e-159
  325.521974    3.6169830983e-159    4.8608629695e-159
  325.563315    3.8235418937e-159    5.1344400831e-159
  325.604656    4.0417221813e-159    5.4232194478e-159
  325.645998    4.2721695593e-159    5.7280364934e-159
  325.687339    4.5155650953e-159    6.0497721089e-159
  325.728681    4.7726272558e-159    6.3893550944e-159
  325.770022    5.0441139397e-159    6.7477647435e-159
  325.811363    5.3308246215e-159    7.1260335641e-159
  325.852705    5.6336026104e-159    7.5252501453e-159
  325.894046    5.9533374299e-159    7.9465621763e-159
  325.935387    6.2909673270e-159    8.3911796273e-159
  325.976729    6.6474819154e-159    8.8603781000e-159
  326.018070    7.0239249608e-159    9.3555023569e-159
  326.059412    7.4213973166e-159    9.8779700389e-159
  326.100753    7.8410600170e-159    1.0429275581e-158
  326.142094    8.2841375365e-159    1.1010994339e-158
  326.183436    8.7519212236e-159    1.1624786928e-158
  326.224777    9.2457729201e-159    1.2272403807e-158
  326.266118    9.7671287737e-159    1.2955690089e-158
  326.307460    1.0317503255e-158    1.3676590626e-158
  326.348801    1.0898493392e-158    1.4437155348e-158
  326.390143    1.1511783226e-158    1.5239544897e-158
  326.431484    1.2159148513e-158    1.6086036555e-158
  326.472825    1.2842461675e-158    1.6979030493e-158
  326.514167    1.3563697010e-158    1.7921056340e-158
  326.555508    1.4324936192e-158    1.8914780119e-158
  326.596849    1.5128374054e-158    1.9963011533e-158
  326.638191    1.5976324689e-158    2.1068711650e-158
  326.679532    1.6871227872e-158    2.2235000988e-158
  326.720874    1.7815655826e-158    2.3465168038e-158
  326.762215    1.8812320351e-158    2.4762678228e-158
  326.803556    1.9864080330e-158    2.6131183369e-158
  326.844898    2.0973949643e-158    2.7574531601e-158
  326.886239    2.2145105493e-158    2.9096777861e-158
  326.927580    2.3380897183e-158    3.0702194915e-158
  326.968922    2.4684855361e-158    3.2395284961e-158
  327.010263    2.6060701753e-158    3.4180791854e-158
  327.051605    2.7512359418e-158    3.6063713979e-158
  327.092946    2.9043963551e-158    3.8049317799e-158
  327.134287    3.0659872853e-158    4.0143152122e-158
  327.175629    3.2364681514e-158    4.2351063120e-158
  327.216970    3.4163231833e-158    4.4679210146e-158
  327.258311    3.6060627501e-158    4.7134082378e-158
  327.299653    3.8062247600e-158    4.9722516350e-158
  327.340994    4.0173761342e-158    5.2451714402e-158
  327.382336    4.2401143583e-158    5.5329264105e-158
  327.423677    4.4750691178e-158    5.8363158710e-158
  327.465018    4.7229040186e-158    6.1561818675e-158
  327.506360    4.9843183999e-158    6.4934114327e-158
  327.547701    5.2600492428e-158    6.8489389716e-158
  327.589042    5.5508731803e-158    7.2237487727e-158
  327.630384    5.8576086135e-158    7.6188776510e-158
  327.671725    6.1811179405e-158    8.0354177304e-158
  327.713066    6.5223099027e-158    8.4745193726e-158
  327.754408    6.8821420557e-158    8.9373942594e-158
  327.795749    7.2616233706e-158    9.4253186378e-158
  327.837091    7.6618169737e-158    9.9396367347e-158
  327.878432    8.0838430302e-158    1.0481764352e-157
  327.919773    8.5288817808e-158    1.1053192650e-157
  327.961115    8.9981767389e-158    1.1655492129e-157
  328.002456    9.4930380560e-158    1.2290316819e-157
  328.043797    1.0014846066e-157    1.2959408695e-157
  328.085139    1.0565055016e-157    1.3664602313e-157
  328.126480    1.1145196993e-157    1.4407829701e-157
  328.167822    1.1756886061e-157    1.5191125495e-157
  328.209163    1.2401822610e-157    1.6016632356e-157
  328.250504    1.3081797944e-157    1.6886606659e-157
  328.291846    1.3798699098e-157    1.7803424490e-157
  328.333187    1.4554513925e-157    1.8769587948e-157
  328.374528    1.5351336433e-157    1.9787731784e-157
  328.415870    1.6191372418e-157    2.0860630384e-157
  328.457211    1.7076945384e-157    2.1991205114e-157
  328.498553    1.8010502778e-157    2.3182532057e-157
  328.539894    1.8994622558e-157    2.4437850149e-157
  328.581235    2.0032020093e-157    2.5760569736e-157
  328.622577    2.1125555439e-157    2.7154281591e-157
  328.663918    2.2278240992e-157    2.8622766384e-157
  328.705259    2.3493249544e-157    3.0170004663e-157
  328.746601    2.4773922756e-157    3.1800187346e-157
  328.787942    2.6123780087e-157    3.3517726761e-157
  328.829284    2.7546528185e-157    3.5327268265e-157
  328.870625    2.9046070768e-157    3.7233702468e-157
  328.911966    3.0626519027e-157    3.9242178092e-157
  328.953308    3.2292202580e-157    4.1358115499e-157
  328.994649    3.4047680984e-157    4.3587220931e-157
  329.035990    3.5897755869e-157    4.5935501478e-157
  329.077332    3.7847483695e-157    4.8409280839e-157
  329.118673    3.9902189179e-157    5.1015215895e-157
  329.160015    4.2067479431e-157    5.3760314146e-157
  329.201356    4.4349258821e-157    5.6651952053e-157
  329.242697    4.6753744629e-157    5.9697894337e-157
  329.284039    4.9287483515e-157    6.2906314279e-157
  329.325380    5.1957368842e-157    6.6285815074e-157
  329.366721    5.4770658916e-157    6.9845452292e-157
  329.408063    5.7734996164e-157    7.3594757512e-157
  329.449404    6.0858427330e-157    7.7543763177e-157
  329.490746    6.4149424715e-157    8.1703028738e-157
  329.532087    6.7616908524e-157    8.6083668156e-157
  329.573428    7.1270270389e-157    9.0697378834e-157
  329.614770    7.5119398110e-157    9.5556472041e-157
  329.656111    7.9174701689e-157    1.0067390492e-156
  329.697452    8.3447140719e-157    1.0606331415e-156
  329.738794    8.7948253210e-157    1.1173905134e-156
  329.780135    9.2690185901e-157    1.1771622030e-156
  329.821477    9.7685726162e-157    1.2401071617e-156
  329.862818    1.0294833556e-156    1.3063926664e-156
  329.904159    1.0849218514e-156    1.3761947527e-156
  329.945501    1.1433219262e-156    1.4496986705e-156
  329.986842    1.2048406140e-156    1.5270993632e-156
  330.028183    1.2696432173e-156    1.6086019718e-156
  330.069525    1.3379037392e-156    1.6944223647e-156
  330.110866    1.4098053384e-156    1.7847876953e-156
  330.152208    1.4855408076e-156    1.8799369882e-156
  330.193549    1.5653130773e-156    1.9801217554e-156
  330.234890    1.6493357449e-156    2.0856066448e-156
  330.276232    1.7378336320e-156    2.1966701218e-156
  330.317573    1.8310433702e-156    2.3136051861e-156
  330.358914    1.9292140176e-156    2.4367201256e-156
  330.400256    2.0326077068e-156    2.5663393091e-156
  330.441597    2.1415003270e-156    2.7028040196e-156
  330.482939    2.2561822410e-156    2.8464733313e-156
  330.524280    2.3769590401e-156    2.9977250304e-156
  330.565621    2.5041523369e-156    3.1569565850e-156
  330.606963    2.6381006004e-156    3.3245861634e-156
  330.648304    2.7791600332e-156    3.5010537057e-156
  330.689645    2.9277054953e-156    3.6868220505e-156
  330.730987    3.0841314746e-156    3.8823781187e-156
  330.772328    3.2488531079e-156    4.0882341595e-156
  330.813670    3.4223072555e-156    4.3049290593e-156
  330.855011    3.6049536299e-156    4.5330297182e-156
  330.896352    3.7972759839e-156    4.7731324976e-156
  330.937694    3.9997833600e-156    5.0258647416e-156
  330.979035    4.2130114034e-156    5.2918863768e-156
  331.020376    4.4375237444e-156    5.5718915939e-156
  331.061718    4.6739134502e-156    5.8666106162e-156
  331.103059    4.9228045535e-156    6.1768115582e-156
  331.144400    5.1848536584e-156    6.5033023794e-156
  331.185742    5.4607516300e-156    6.8469329394e-156
  331.227083    5.7512253710e-156    7.2085971565e-156
  331.268425    6.0570396894e-156    7.5892352787e-156
  331.309766    6.3789992630e-156    7.9898362696e-156
  331.351107    6.7179507048e-156    8.4114403176e-156
  331.392449    7.0747847344e-156    8.8551414726e-156
  331.433790    7.4504384619e-156    9.3220904183e-156
  331.475131    7.8458977890e-156    9.8134973859e-156
  331.516473    8.2621999332e-156    1.0330635217e-155
  331.557814    8.7004360826e-156    1.0874842584e-155
  331.599156    9.1617541863e-156    1.1447527372e-155
  331.640497    9.6473618894e-156    1.2050170238e-155
  331.681838    1.0158529617e-155    1.2684328349e-155
  331.723180    1.0696593820e-155    1.3351639312e-155
  331.764521    1.1262960381e-155    1.4053825303e-155
  331.805862    1.1859108206e-155    1.4792697409e-155
  331.847204    1.2486592986e-155    1.5570160191e-155
  331.888545    1.3147051167e-155    1.6388216480e-155
  331.929887    1.3842204109e-155    1.7248972415e-155
  331.971228    1.4573862472e-155    1.8154642742e-155
  332.012569    1.5343930815e-155    1.9107556380e-155
  332.053911    1.6154412440e-155    2.0110162271e-155
  332.095252    1.7007414476e-155    2.1165035531e-155
  332.136593    1.7905153230e-155    2.2274883910e-155
  332.177935    1.8849959810e-155    2.3442554583e-155
  332.219276    1.9844286034e-155    2.4671041287e-155
  332.260618    2.0890710644e-155    2.5963491820e-155
  332.301959    2.1991945834e-155    2.7323215923e-155
  332.343300    2.3150844118e-155    2.8753693563e-155
  332.384642    2.4370405546e-155    3.0258583633e-155
  332.425983    2.5653785284e-155    3.1841733101e-155
  332.467324    2.7004301590e-155    3.3507186615e-155
  332.508666    2.8425444194e-155    3.5259196608e-155
  332.550007    2.9920883104e-155    3.7102233905e-155
  332.591349    3.1494477862e-155    3.9040998873e-155
  332.632690    3.3150287277e-155    4.1080433139e-155
  332.674031    3.4892579648e-155    4.3225731897e-155
  332.715373    3.6725843515e-155    4.5482356849e-155
  332.756714    3.8654798953e-155    4.7856049786e-155
  332.798055    4.0684409447e-155    5.0352846879e-155
  332.839397    4.2819894364e-155    5.2979093675e-155
  332.880738    4.5066742073e-155    5.5741460863e-155
  332.922080    4.7430723723e-155    5.8646960838e-155
  332.963421    4.9917907725e-155    6.1702965102e-155
  333.004762    5.2534674975e-155    6.4917222543e-155
  333.046104    5.5287734850e-155    6.8297878648e-155
  333.087445    5.8184142015e-155    7.1853495679e-155
  333.128786    6.1231314090e-155    7.5593073874e-155
  333.170128    6.4437050211e-155    7.9526073722e-155
  333.211469    6.7809550539e-155    8.3662439359e-155
  333.252811    7.1357436758e-155    8.8012623149e-155
  333.294152    7.5089773616e-155    9.2587611511e-155
  333.335493    7.9016091558e-155    9.7398952045e-155
  333.376835    8.3146410510e-155    1.0245878203e-154
  333.418176    8.7491264874e-155    1.0777985836e-154
  333.459517    9.2061729785e-155    1.1337558900e-154
  333.500859    9.6869448706e-155    1.1926006599e-154
  333.542200    1.0192666242e-154    1.2544810022e-154
  333.583542    1.0724623950e-154    1.3195525778e-154
  333.624883    1.1284170830e-154    1.3879789833e-154
  333.666224    1.1872729061e-154    1.4599321528e-154
  333.707566    1.2491793696e-154    1.5355927806e-154
  333.748907    1.3142936379e-154    1.6151507647e-154
  333.790248    1.3827809240e-154    1.6988056730e-154
  333.831590    1.4548148998e-154    1.7867672329e-154
  333.872931    1.5305781262e-154    1.8792558454e-154
  333.914273    1.6102625060e-154    1.9765031254e-154
  333.955614    1.6940697585e-154    2.0787524687e-154
  333.996955    1.7822119192e-154    2.1862596476e-154
  334.038297    1.8749118641e-154    2.2992934373e-154
  334.079638    1.9724038607e-154    2.4181362723e-154
  334.120979    2.0749341472e-154    2.5430849371e-154
  334.162321    2.1827615398e-154    2.6744512910e-154
  334.203662    2.2961580726e-154    2.8125630291e-154
  334.245003    2.4154096678e-154    2.9577644823e-154
  334.286345    2.5408168410e-154    3.1104174564e-154
  334.327686    2.6726954418e-154    3.2709021143e-154
  334.369028    2.8113774314e-154    3.4396179016e-154
  334.410369    2.9572117001e-154    3.6169845195e-154
  334.451710    3.1105649252e-154    3.8034429457e-154
  334.493052    3.2718224731e-154    3.9994565069e-154
  334.534393    3.4413893456e-154    4.2055120047e-154
  334.575734    3.6196911756e-154    4.4221208986e-154
  334.617076    3.8071752709e-154    4.6498205475e-154
  334.658417    4.0043117125e-154    4.8891755135e-154
  334.699759    4.2115945069e-154    5.1407789314e-154
  334.741100    4.4295427967e-154    5.4052539465e-154
  334.782441    4.6587021326e-154    5.6832552238e-154
  334.823783    4.8996458087e-154    5.9754705336e-154
  334.865124    5.1529762651e-154    6.2826224159e-154
  334.906465    5.4193265618e-154    6.6054699278e-154
  334.947807    5.6993619251e-154    6.9448104787e-154
  334.989148    5.9937813733e-154    7.3014817566e-154
  335.030490    6.3033194232e-154    7.6763637514e-154
  335.071831    6.6287478823e-154    8.0703808785e-154
  335.113172    6.9708777312e-154    8.4845042085e-154
  335.154514    7.3305611006e-154    8.9197538088e-154
  335.195855    7.7086933469e-154    9.3772012013e-154
  335.237196    8.1062152325e-154    9.8579719426e-154
  335.278538    8.5241152156e-154    1.0363248334e-153
  335.319879    8.9634318535e-154    1.0894272265e-153
  335.361221    9.4252563284e-154    1.1452348199e-153
  335.402562    9.9107350976e-154    1.2038846310e-153
  335.443903    1.0421072678e-153    1.2655205771e-153
  335.485245    1.0957534570e-153    1.3302938210e-153
  335.526586    1.1521450325e-153    1.3983631336e-153
  335.567927    1.2114216772e-153    1.4698952748e-153
  335.609269    1.2737301401e-153    1.5450653930e-153
  335.650610    1.3392245915e-153    1.6240574444e-153
  335.691952    1.4080669964e-153    1.7070646340e-153
  335.733293    1.4804275062e-153    1.7942898774e-153
  335.774634    1.5564848704e-153    1.8859462860e-153
  335.815976    1.6364268679e-153    1.9822576769e-153
  335.857317    1.7204507613e-153    2.0834591070e-153
  335.898658    1.8087637726e-153    2.1897974343e-153
  335.940000    1.9015835832e-153    2.3015319074e-153
  335.981341    1.9991388592e-153    2.4189347833e-153
  336.022683    2.1016698018e-153    2.5422919766e-153
  336.064024    2.2094287266e-153    2.6719037406e-153
  336.105365    2.3226806706e-153    2.8080853822e-153
  336.146707    2.4417040301e-153    2.9511680123e-153
  336.188048    2.5667912301e-153    3.1014993334e-153
  336.229389    2.6982494273e-153    3.2594444661e-153
  336.270731    2.8364012478e-153    3.4253868167e-153
  336.312072    2.9815855619e-153    3.5997289873e-153
  336.353414    3.1341582972e-153    3.7828937319e-153
  336.394755    3.2944932922e-153    3.9753249586e-153
  336.436096    3.4629831926e-153    4.1774887824e-153
  336.477438    3.6400403919e-153    4.3898746295e-153
  336.518779    3.8260980187e-153    4.6129963965e-153
  336.560120    4.0216109736e-153    4.8473936663e-153
  336.601462    4.2270570172e-153    5.0936329851e-153
  336.642803    4.4429379120e-153    5.3523092017e-153
  336.684145    4.6697806216e-153    5.6240468730e-153
  336.725486    4.9081385691e-153    5.9095017390e-153
  336.766827    5.1585929579e-153    6.2093622712e-153
  336.808169    5.4217541579e-153    6.5243512960e-153
  336.849510    5.6982631614e-153    6.8552276998e-153
  336.890851    5.9887931098e-153    7.2027882169e-153
  336.932193    6.2940508973e-153    7.5678693061e-153
  336.973534    6.6147788533e-153    7.9513491201e-153
  337.014876    6.9517565086e-153    8.3541495711e-153
  337.056217    7.3058024485e-153    8.7772384991e-153
  337.097558    7.6777762588e-153    9.2216319458e-153
  337.138900    8.0685805670e-153    9.6883965419e-153
  337.180241    8.4791631853e-153    1.0178652011e-152
  337.221582    8.9105193591e-153    1.0693573795e-152
  337.262924    9.3636941275e-153    1.1234395815e-152
  337.304265    9.8397847997e-153    1.1802413358e-152
  337.345606    1.0339943554e-152    1.2398986113e-152
  337.386948    1.0865380167e-152    1.3025541357e-152
  337.428289    1.1417364875e-152    1.3683577290e-152
  337.469631    1.1997231376e-152    1.4374666541e-152
  337.510972    1.2606379987e-152    1.5100459845e-152
  337.552313    1.3246280948e-152    1.5862689896e-152
  337.593655    1.3918477894e-152    1.6663175394e-152
  337.634996    1.4624591499e-152    1.7503825290e-152
  337.676337    1.5366323296e-152    1.8386643234e-152
  337.717679    1.6145459691e-152    1.9313732250e-152
  337.759020    1.6963876170e-152    2.0287299631e-152
  337.800362    1.7823541713e-152    2.1309662081e-152
  337.841703    1.8726523432e-152    2.2383251103e-152
  337.883044    1.9674991429e-152    2.3510618656e-152
  337.924386    2.0671223900e-152    2.4694443086e-152
  337.965727    2.1717612485e-152    2.5937535349e-152
  338.007068    2.2816667889e-152    2.7242845535e-152
  338.048410    2.3971025768e-152    2.8613469714e-152
  338.089751    2.5183452916e-152    3.0052657119e-152
  338.131093    2.6456853750e-152    3.1563817674e-152
  338.172434    2.7794277113e-152    3.3150529897e-152
  338.213775    2.9198923418e-152    3.4816549180e-152
  338.255117    3.0674152136e-152    3.6565816484e-152
  338.296458    3.2223489653e-152    3.8402467452e-152
  338.337799    3.3850637518e-152    4.0330841963e-152
  338.379141    3.5559481090e-152    4.2355494167e-152
  338.420482    3.7354098611e-152    4.4481202991e-152
  338.461824    3.9238770728e-152    4.6712983170e-152
  338.503165    4.1217990473e-152    4.9056096812e-152
  338.544506    4.3296473745e-152    5.1516065524e-152
  338.585848    4.5479170296e-152    5.4098683136e-152
  338.627189    4.7771275256e-152    5.6810029036e-152
  338.668530    5.0178241231e-152    5.9656482158e-152
  338.709872    5.2705790982e-152    6.2644735656e-152
  338.751213    5.5359930733e-152    6.5781812281e-152
  338.792555    5.8146964129e-152    6.9075080518e-152
  338.833896    6.1073506874e-152    7.2532271499e-152
  338.875237    6.4146502087e-152    7.6161496743e-152
  338.916579    6.7373236413e-152    7.9971266753e-152
  338.957920    7.0761356912e-152    8.3970510527e-152
  338.999261    7.4318888783e-152    8.8168596004e-152
  339.040603    7.8054253948e-152    9.2575351510e-152
  339.081944    8.1976290550e-152    9.7201088247e-152
  339.123286    8.6094273396e-152    1.0205662387e-151
  339.164627    9.0417935399e-152    1.0715330719e-151
  339.205968    9.4957490077e-152    1.1250304413e-151
  339.247310    9.9723655133e-152    1.1811832487e-151
  339.288651    1.0472767720e-151    1.2401225236e-151
  339.329992    1.0998135777e-151    1.3019857217e-151
  339.371334    1.1549708044e-151    1.3669170382e-151
  339.412675    1.2128783941e-151    1.4350677367e-151
  339.454017    1.2736726942e-151    1.5065964924e-151
  339.495358    1.3374967714e-151    1.5816697540e-151
  339.536699    1.4045007408e-151    1.6604621218e-151
  339.578041    1.4748421111e-151    1.7431567440e-151
  339.619382    1.5486861463e-151    1.8299457332e-151
  339.660723    1.6262062453e-151    1.9210306019e-151
  339.702065    1.7075843401e-151    2.0166227199e-151
  339.743406    1.7930113130e-151    2.1169437928e-151
  339.784748    1.8826874340e-151    2.2222263651e-151
  339.826089    1.9768228201e-151    2.3327143460e-151
  339.867430    2.0756379160e-151    2.4486635614e-151
  339.908772    2.1793639989e-151    2.5703423329e-151
  339.950113    2.2882437077e-151    2.6980320833e-151
  339.991454    2.4025315971e-151    2.8320279732e-151
  340.032796    2.5224947197e-151    2.9726395667e-151
  340.074137    2.6484132356e-151    3.1201915297e-151
  340.115479    2.7805810517e-151    3.2750243623e-151
  340.156820    2.9193064921e-151    3.4374951657e-151
  340.198161    3.0649130009e-151    3.6079784465e-151
  340.239503    3.2177398792e-151    3.7868669596e-151
  340.280844    3.3781430572e-151    3.9745725915e-151
  340.322185    3.5464959046e-151    4.1715272860e-151
  340.363527    3.7231900795e-151    4.3781840150e-151
  340.404868    3.9086364183e-151    4.5950177951e-151
  340.446209    4.1032658696e-151    4.8225267536e-151
  340.487551    4.3075304717e-151    5.0612332453e-151
  340.528892    4.5219043791e-151    5.3116850236e-151
  340.570234    4.7468849368e-151    5.5744564667e-151
  340.611575    4.9829938081e-151    5.8501498637e-151
  340.652916    5.2307781555e-151    6.1393967617e-151
  340.694258    5.4908118797e-151    6.4428593777e-151
  340.735599    5.7636969177e-151    6.7612320782e-151
  340.776940    6.0500646036e-151    7.0952429294e-151
  340.818282    6.3505770952e-151    7.4456553222e-151
  340.859623    6.6659288695e-151    7.8132696742e-151
  340.900965    6.9968482897e-151    8.1989252141e-151
  340.942306    7.3440992479e-151    8.6035018504e-151
  340.983647    7.7084828878e-151    9.0279221303e-151
  341.024989    8.0908394085e-151    9.4731532921e-151
  341.066330    8.4920499572e-151    9.9402094150e-151
  341.107671    8.9130386110e-151    1.0430153673e-150
