# DipoleMomentWriter[version=1](center=False, density='comp')
#            time            norm                    dmx                    dmy                    dmz
        199.67883325       1.39734488e-15    -1.262688549482e-14    -9.247859799021e-15     1.962473537858e-04
        200.09224699      -9.85346108e-16     1.636159810596e-14     1.209335512180e-14     1.926932993709e-04
        200.50566072      -7.62091529e-16     1.725081539433e-14     1.351610278319e-14     1.887720652754e-04
        200.91907445       2.07617177e-15    -1.262688549482e-14    -1.209335512180e-14     1.844475491890e-04
        201.33248819       1.16472279e-16     1.778434576735e-15     4.268242984164e-15     1.797230697877e-04
        201.74590192      -1.57122703e-15     1.849571959804e-14     1.689512847898e-14     1.746373914423e-04
        202.15931565      -1.53979225e-15     1.458316352923e-14     8.892172883674e-15     1.692658535576e-04
        202.57272939       4.21316546e-16    -1.422747661388e-15    -9.603546714368e-15     1.637172520257e-04
        202.98614312      -1.24504803e-15     1.529453735992e-14     1.102629437576e-14     1.581140834273e-04
        203.39955685       1.10262555e-16    -1.778434576735e-16     3.023338780449e-15     1.525584455709e-04
        203.81297059      -1.93202008e-15     1.920709342874e-14     1.582806773294e-14     1.471027373437e-04
        204.22638432      -5.61898151e-16     3.734712611143e-15    -7.113738306940e-16     1.417436133397e-04
        204.63979805      -9.33271293e-16     8.180799052980e-15     8.536485968327e-15     1.364383123457e-04
        205.05321179      -1.99216907e-15     2.578730136266e-14     1.974062380176e-14     1.311245179439e-04
        205.46662552      -2.60145514e-15     2.383102332825e-14     2.774357939706e-14     1.257278907210e-04
        205.88003925      -2.20221476e-16     4.268242984164e-15    -1.067060746041e-15     1.201619943274e-04
        206.29345299      -5.19121103e-16     5.690990645552e-15     8.002955595307e-15     1.143397940263e-04
        206.70686672      -2.24179039e-15     2.169690183617e-14     2.365317987057e-14     1.082060838951e-04
        207.12028045       3.13968912e-16    -7.469425222286e-15    -3.912556068817e-15     1.017747572794e-04
        207.53369419       2.41955070e-15    -2.311964949755e-14    -2.062984109012e-14     9.514133590591e-05
        207.94710792       6.93859657e-16    -4.623929899511e-15    -4.268242984164e-15     8.845635514235e-05
        208.36052165      -1.12155009e-16     1.956278034408e-15     4.623929899511e-15     8.187568696359e-05
        208.77393539       1.23751374e-15    -1.867356305572e-14    -1.440532007155e-14     7.551940297451e-05
        209.18734912      -6.03202816e-16     2.311964949755e-15     8.536485968327e-15     6.945654177691e-05
        209.60076286      -5.36896705e-16     1.600591119061e-15     1.049276400274e-14     6.370600055269e-05
        210.01417659      -2.38385476e-16    -4.979616814858e-15    -7.647268679960e-15     5.823378205931e-05
        210.42759032      -4.18737372e-16     7.113738306940e-16     3.556869153470e-15     5.294385022445e-05
        210.84100406      -1.94686693e-16    -4.268242984164e-15     8.892172883674e-16     4.768220832051e-05
        211.25441779      -1.60664655e-15     5.868834103225e-15     1.565022427527e-14     4.227246854687e-05
        211.66783152       2.09464471e-16    -7.291581764613e-15    -1.778434576735e-15     3.657332099799e-05
        212.08124526      -2.43618328e-16    -2.311964949755e-15     6.580207933919e-15     3.052257612707e-05
        212.49465899      -1.26293674e-15     1.244904203714e-14     1.173766820645e-14     2.413849238087e-05
        212.90807272       1.13756758e-15    -1.742865885200e-14    -1.902924997106e-14     1.748404080101e-05
        213.32148646       3.01327352e-16    -6.046677560899e-15    -4.446086441837e-15     1.062918937630e-05
        213.73490019      -3.27600018e-16    -8.358642510654e-15    -4.268242984164e-15     3.640333253206e-06
        214.14831392      -2.80036618e-16    -3.556869153470e-15     8.714329426001e-15    -3.408121809043e-06
        214.56172766       4.63021467e-16    -1.155982474878e-14    -1.636159810596e-14    -1.043004461828e-05
        214.97514139      -3.65648548e-16     7.113738306940e-16     1.120413783343e-14    -1.735059560038e-05
        215.38855512      -1.43510099e-15     1.369394624086e-14     1.298257241016e-14    -2.414039248405e-05
        215.80196886      -1.84710444e-15     1.974062380176e-14     2.027415417478e-14    -3.082662811519e-05
        216.21538259      -6.99192757e-16     4.801773357184e-15     7.291581764613e-15    -3.746638398968e-05
        216.62879632       1.22829096e-15    -1.796218922502e-14    -1.796218922502e-14    -4.410488558611e-05
        217.04221006      -5.92172642e-16     3.023338780449e-15    -1.778434576735e-15    -5.075600980559e-05
        217.45562379      -2.32908970e-15     2.294180603988e-14     2.311964949755e-14    -5.741722127514e-05
        217.86903752       4.47053906e-16    -8.892172883674e-16     4.801773357184e-15    -6.409330961029e-05
        218.28245126       1.51990984e-15    -1.511669390225e-14    -9.247859799021e-15    -7.079478267065e-05
        218.69586499      -5.15502866e-16     4.801773357184e-15     1.244904203714e-15    -7.750793680589e-05
        219.10927872      -7.16832610e-16     8.714329426001e-15     4.979616814858e-15    -8.417050411747e-05
        219.52269246       1.62987593e-15    -1.902924997106e-14    -2.258611912453e-14    -9.068736658565e-05
        219.93610619      -5.62374216e-16     6.224521018572e-15     8.536485968327e-15    -9.698173206981e-05
        220.34951992      -5.15682968e-17     3.734712611143e-15     1.173766820645e-14    -1.030390112780e-04
        220.76293366      -1.08421692e-15     9.781390172042e-15     6.224521018572e-15    -1.089049134329e-04
        221.17634739      -1.81750431e-16    -7.113738306940e-15    -8.002955595307e-15    -1.146428814502e-04
        221.58976112      -1.37152108e-16    -8.358642510654e-15    -2.845495322776e-15    -1.202934667510e-04
        222.00317486      -6.94198844e-16     1.244904203714e-15     7.113738306940e-16    -1.258705243668e-04
        222.41658859      -1.19711187e-15     8.358642510654e-15     8.358642510654e-15    -1.313859493324e-04
        222.83000233       4.35305053e-16    -8.892172883674e-16     1.600591119061e-15    -1.368641390583e-04
        223.24341606       1.64563029e-17    -7.825112137633e-15    -1.084845091808e-14    -1.423230625566e-04
        223.65682979      -5.16220439e-16    -8.892172883674e-16    -7.113738306940e-15    -1.477425309035e-04
        224.07024353      -1.80477779e-16    -5.335303730205e-15    -7.647268679960e-15    -1.530616796131e-04
        224.48365726      -1.28892806e-15     1.529453735992e-14     1.351610278319e-14    -1.582202783510e-04
        224.89707099      -4.31687666e-16     2.134121492082e-15     1.600591119061e-15    -1.632102623176e-04
        225.31048473       4.64521712e-16    -2.667651865102e-15    -7.113738306940e-15    -1.680879383387e-04
        225.72389846      -5.51442738e-16     3.379025695796e-15     6.935894849266e-15    -1.729335244049e-04
        226.13731219      -1.22175159e-15     5.335303730205e-15     6.046677560899e-15    -1.777963447352e-04
        226.55072593      -4.39581870e-16     3.201182238123e-15     1.422747661388e-15    -1.826763846890e-04
        226.96413966      -1.73240755e-15     1.155982474878e-14     1.440532007155e-14    -1.875526041843e-04
        227.37755339       5.32437670e-16    -5.868834103225e-15    -1.227119857947e-14    -1.924187050737e-04
        227.79096713       4.32257448e-16    -2.667651865102e-15    -4.268242984164e-15    -1.972815333003e-04
        228.20438086      -1.09793876e-15     3.556869153470e-16    -1.956278034408e-15    -2.021215636703e-04
        228.61779459       4.14123578e-16    -1.049276400274e-14    -7.825112137633e-15    -2.068601342483e-04
        229.03120833      -9.60237657e-16     6.758051391593e-15     3.201182238123e-15    -2.113741892954e-04
        229.44462206      -1.64745192e-15     1.707297193665e-14     2.045199763245e-14    -2.155499364542e-04
        229.85803579       6.91770204e-16    -8.892172883674e-15    -9.781390172042e-15    -2.193258708796e-04
        230.27144953       7.78489124e-16    -1.618375464829e-14    -2.472024061661e-14    -2.226881591136e-04
        230.68486326      -7.98716556e-16     1.422747661388e-15     1.600591119061e-15    -2.256338019274e-04
        231.09827699       2.67742578e-15    -3.592437845004e-14    -3.450163078866e-14    -2.281513322969e-04
        231.51169073      -1.04184611e-15     6.580207933919e-15     6.580207933919e-15    -2.302463538258e-04
        231.92510446       7.05557457e-16    -1.138198129110e-14    -1.956278034408e-14    -2.319839782048e-04
        232.33851819      -4.95288859e-16     7.113738306940e-15     6.580207933919e-15    -2.334936146684e-04
        232.75193193      -1.13023995e-15     1.333825932551e-14     1.778434576735e-14    -2.349152845931e-04
        233.16534566       9.50454591e-16    -1.067060746041e-14    -1.369394624086e-14    -2.363266993111e-04
        233.57875939      -2.44374081e-16     2.667651865102e-15     1.244904203714e-15    -2.377127692096e-04
        233.99217313       1.33046770e-15    -2.116337146315e-14    -1.209335512180e-14    -2.389991607637e-04
        234.40558686       9.13338162e-17    -1.422747661388e-15    -8.892172883674e-16    -2.401108144560e-04
        234.81900059       4.68849038e-16    -1.031492054506e-14    -1.458316352923e-14    -2.409987205430e-04
        235.23241433       2.79019018e-17    -6.402364476246e-15    -5.690990645552e-15    -2.416205404644e-04
        235.64582806      -1.10141053e-15     3.556869153470e-15     4.090399526490e-15    -2.419148427593e-04
        236.05924180      -5.83273891e-16     8.714329426001e-15     1.138198129110e-14    -2.418146793836e-04
        236.47265553       4.32109597e-16    -5.513147187878e-15    -6.935894849266e-15    -2.412977844651e-04
        236.88606926      -2.79422934e-16     5.335303730205e-16     4.623929899511e-15    -2.404224680907e-04
        237.29948300       7.05319913e-16    -7.647268679960e-15    -1.191551166412e-14    -2.393056083088e-04
        237.71289673       1.07067229e-16    -1.422747661388e-15    -4.446086441837e-15    -2.380564744218e-04
        238.12631046      -2.88342252e-16    -3.556869153470e-16     7.113738306940e-15    -2.367259854514e-04
        238.53972420      -2.91782146e-16     1.600591119061e-15     7.291581764613e-15    -2.353148178815e-04
        238.95313793      -4.33294371e-16     7.113738306940e-15     1.209335512180e-14    -2.338217303487e-04
        239.36655166      -3.77585091e-16     5.335303730205e-15     3.912556068817e-15    -2.322720365985e-04
        239.77996540       1.50550745e-16    -1.244904203714e-14    -5.157460272531e-15    -2.306902270160e-04
        240.19337913      -2.07393463e-16     2.489808407429e-15     6.402364476246e-15    -2.290444805590e-04
        240.60679286       7.32470246e-17    -7.113738306940e-15     5.335303730205e-16    -2.272251282874e-04
        241.02020660      -1.83944921e-16     3.023338780449e-15     4.090399526490e-15    -2.250864795967e-04
        241.43362033      -1.70186377e-15     1.689512847898e-14     2.258611912453e-14    -2.225166610990e-04
        241.84703406       1.08381921e-15    -1.671728502131e-14    -1.636159810596e-14    -2.194728062872e-04
        242.26044780      -4.88558281e-16     3.912556068817e-15     1.244904203714e-15    -2.159578094206e-04
        242.67386153       1.10453297e-15    -1.316041586784e-14    -2.311964949755e-15    -2.119767645057e-04
        243.08727526       1.26513598e-15    -1.725081539433e-14    -1.565022427527e-14    -2.075284400559e-04
        243.50068900      -1.73042857e-16     4.979616814858e-15     9.603546714368e-15    -2.026416054902e-04
        243.91410273      -1.68258964e-15     2.098552800547e-14     1.885140651339e-14    -1.974091002738e-04
        244.32751646      -2.40845211e-15     2.827710977008e-14     2.649867519335e-14    -1.919686823583e-04
        244.74093020       1.67121789e-16    -1.778434576735e-15     3.556869153470e-16    -1.864352153123e-04
        245.15434393       2.28184494e-15    -1.956278034408e-14    -1.956278034408e-14    -1.808439089394e-04
        245.56775766       1.87062191e-16     1.956278034408e-15     3.912556068817e-15    -1.751580099005e-04
        245.98117140       1.08864368e-15    -1.333825932551e-14    -1.742865885200e-14    -1.693311560628e-04
        246.39458513      -1.83963641e-16     3.201182238123e-15     7.647268679960e-15    -1.633609682172e-04
        246.80799886       1.32792484e-16     4.801773357184e-15     3.379025695796e-15    -1.572832213121e-04
        247.22141260      -2.85616507e-16     8.892172883674e-15     6.935894849266e-15    -1.511209014662e-04
        247.63482633      -1.12085985e-15     2.045199763245e-14     1.529453735992e-14    -1.448496111625e-04
        248.04824007      -5.36599434e-16     1.653944156363e-14     2.276396258221e-14    -1.384200435527e-04
        248.46165380       2.61503926e-16     4.979616814858e-15     5.335303730205e-15    -1.318134712621e-04
        248.87506753      -1.18226684e-15     2.311964949755e-14     2.151905837849e-14    -1.250687822157e-04
        249.28848127      -1.58589803e-16     1.067060746041e-14     9.247859799021e-15    -1.182504571877e-04
        249.70189500      -8.72917552e-16     1.067060746041e-14     1.155982474878e-14    -1.113918646744e-04
        250.11530873       3.85055299e-16     2.134121492082e-15    -1.778434576735e-16    -1.044756425613e-04
        250.52872247       1.72502590e-15    -1.458316352923e-14    -1.689512847898e-14    -9.747214786532e-05
        250.94213620      -1.08538027e-16     6.758051391593e-15     6.758051391593e-15    -9.039236719340e-05
        251.35554993       2.21895584e-15    -1.529453735992e-14    -2.418671024359e-14    -8.329439068345e-05
        251.76896367      -4.05731748e-16     1.387178969853e-14     1.582806773294e-14    -7.623251005482e-05
        252.18237740      -1.72029621e-16     7.469425222286e-15     5.868834103225e-15    -6.920152662996e-05
        252.59579113       1.92760777e-16     4.979616814858e-15    -2.845495322776e-15    -6.213657821806e-05
        253.00920487       6.00408705e-16    -1.244904203714e-15     2.845495322776e-15    -5.497125434025e-05
        253.42261860       1.70058695e-16     1.333825932551e-14     4.268242984164e-15    -4.769524903648e-05
        253.83603233      -1.73161856e-15     2.667651865102e-14     1.831787614037e-14    -4.035333916685e-05
        254.24944607      -1.23543580e-16     9.247859799021e-15     3.379025695796e-15    -3.298941813239e-05
        254.66285980      -1.54950256e-15     2.400886678592e-14     1.191551166412e-14    -2.559610124035e-05
        255.07627353       6.19558920e-16     4.268242984164e-15    -1.600591119061e-15    -1.812168776548e-05
        255.48968727       3.61599608e-16     1.600591119061e-15    -2.845495322776e-15    -1.052296392698e-05
        255.90310100      -9.64748264e-16     1.636159810596e-14     9.959233629715e-15    -2.804129839996e-06
        256.31651473      -1.87165908e-15     2.614298827800e-14     1.796218922502e-14     4.998899176940e-06
        256.72992847      -1.44948351e-15     2.667651865102e-14     2.436455370127e-14     1.286561439251e-05
        257.14334220      -1.91793391e-15     3.414594387331e-14     3.450163078866e-14     2.080905445458e-05
        257.55675593      -3.79587963e-17     8.536485968327e-15     4.979616814858e-15     2.883634721052e-05
        257.97016967      -5.47317780e-16     8.002955595307e-15     7.825112137633e-15     3.688974614472e-05
        258.38358340      -1.22707649e-15     2.383102332825e-14     2.169690183617e-14     4.483427489149e-05
        258.79699713      -1.06420218e-15     2.116337146315e-14     2.667651865102e-14     5.251475315740e-05
        259.21041087      -1.87836492e-16     1.013707708739e-14     1.084845091808e-14     5.983493119757e-05
        259.62382460       8.67812708e-16    -3.023338780449e-15    -9.070016341348e-15     6.678901719843e-05
        260.03723833      -4.84806357e-16     1.493885044457e-14     1.244904203714e-14     7.342480026905e-05
        260.45065207      -3.18676319e-16     6.224521018572e-15     3.734712611143e-15     7.978542969645e-05
        260.86406580       1.14268624e-15    -3.379025695796e-15    -6.224521018572e-15     8.589187930882e-05
        261.27747954       6.95192378e-16    -1.476100698690e-14    -1.173766820645e-14     9.177639352751e-05
        261.69089327       8.23862398e-16    -7.113738306940e-15    -1.333825932551e-14     9.751708817894e-05
        262.10430700      -1.49034414e-15     1.404963315621e-14     1.618375464829e-14     1.032216168274e-04
        262.51772074      -1.22472065e-15     8.358642510654e-15     1.049276400274e-14     1.089653892486e-04
        262.93113447      -2.23146989e-15     3.236750929657e-14     3.521300461935e-14     1.147433041100e-04
        263.34454820      -2.12502640e-17     7.113738306940e-16     6.402364476246e-15     1.204838308600e-04
        263.75796194      -1.15555635e-15     1.333825932551e-14     9.425703256695e-15     1.261107638770e-04
        264.17137567      -4.05069513e-16     2.134121492082e-15    -1.067060746041e-15     1.315898957437e-04
        264.58478940      -1.33793802e-15     2.116337146315e-14     1.547238081759e-14     1.369174354028e-04
        264.99820314      -1.25347272e-15     1.298257241016e-14     6.758051391593e-15     1.420726894656e-04
        265.41161687       9.71276076e-16    -7.647268679960e-15    -4.979616814858e-15     1.469974461006e-04
        265.82503060      -1.18067058e-15     1.725081539433e-14     1.991846725943e-14     1.516347367346e-04
        266.23844434       2.89130270e-17     7.113738306940e-16     1.956278034408e-15     1.559922573528e-04
        266.65185807      -1.72799016e-15     1.974062380176e-14     2.223043220919e-14     1.601639943421e-04
        267.06527180       4.53753892e-17     1.778434576735e-15    -1.422747661388e-15     1.642825529913e-04
        267.47868554      -4.82983733e-16     9.070016341348e-15     9.781390172042e-15     1.684432487448e-04
        267.89209927      -1.45056981e-15     1.351610278319e-14     1.742865885200e-14     1.726666184598e-04
        268.30551300      -8.76563441e-17    -1.422747661388e-15    -1.778434576735e-16     1.769229294065e-04
        268.71892674      -2.13999655e-15     2.756573593939e-14     2.934417051613e-14     1.811785236047e-04
        269.13234047      -4.04152333e-16     8.002955595307e-15     1.013707708739e-14     1.854081113057e-04
        269.54575420      -1.27317219e-15     1.209335512180e-14     1.760650230968e-14     1.895640490999e-04
        269.95916794      -7.62689555e-16     1.191551166412e-14     1.120413783343e-14     1.935489120230e-04
        270.37258167       2.33538371e-16    -4.623929899511e-15     2.134121492082e-15     1.972385612524e-04
        270.78599540      -1.84734926e-15     2.134121492082e-14     2.721004902404e-14     2.005474204798e-04
        271.19940914       8.35718766e-16    -9.070016341348e-15    -1.600591119061e-15     2.034768145158e-04
        271.61282287      -1.85599847e-15     1.991846725943e-14     1.600591119061e-14     2.060981087176e-04
        272.02623660       4.32806824e-17    -2.134121492082e-15     4.446086441837e-15     2.084854807824e-04
        272.43965034      -9.33559634e-16     4.090399526490e-15     1.102629437576e-14     2.106621130502e-04
        272.85306407      -9.75155928e-16     8.358642510654e-15     5.868834103225e-15     2.126068354514e-04
        273.26647781      -1.07909526e-15     7.647268679960e-15     8.180799052980e-15     2.143044559076e-04
        273.67989154       1.14301432e-15    -8.002955595307e-15    -5.335303730205e-16     2.157804004834e-04
        274.09330527      -9.21174563e-16     1.155982474878e-14     1.760650230968e-14     2.170828560284e-04
        274.50671901      -9.96959107e-16     9.603546714368e-15     1.013707708739e-14     2.182364498989e-04
        274.92013274       3.86797079e-16    -1.138198129110e-14    -9.425703256695e-15     2.192233315996e-04
        275.33354647       1.37142810e-15    -1.938493688641e-14    -1.138198129110e-14     2.200162338356e-04
        275.74696021      -2.80391489e-16    -7.113738306940e-16     1.778434576735e-15     2.206291557124e-04
        276.16037394      -6.81118796e-16     7.469425222286e-15     2.667651865102e-15     2.211300023289e-04
        276.57378767      -1.24406906e-15     1.440532007155e-14     1.351610278319e-14     2.215993070611e-04
        276.98720141      -5.83220868e-16    -2.311964949755e-15    -3.023338780449e-15     2.220764853680e-04
        277.40061514       8.98859275e-18    -4.979616814858e-15    -5.335303730205e-16     2.225474260019e-04
        277.81402887       1.39266698e-16     1.067060746041e-15     5.690990645552e-15     2.229814928797e-04
        278.22744261       3.69506869e-16    -9.070016341348e-15    -1.440532007155e-14     2.233724365369e-04
        278.64085634       1.70410542e-15    -2.276396258221e-14    -1.920709342874e-14     2.237348056753e-04
        279.05427007      -2.85180440e-16     4.623929899511e-15     8.536485968327e-15     2.240582769326e-04
        279.46768381      -7.76271606e-16     8.358642510654e-15     7.291581764613e-15     2.242714331728e-04
        279.88109754      -1.34188487e-15     1.084845091808e-14     1.867356305572e-14     2.242603398301e-04
        280.29451127      -4.03563110e-16     1.422747661388e-15     2.489808407429e-15     2.239319462582e-04
        280.70792501      -1.77480606e-15     1.404963315621e-14     1.867356305572e-14     2.232666205285e-04
        281.12133874      -9.07443418e-16     6.402364476246e-15     5.335303730205e-16     2.223157238820e-04
        281.53475247       1.42904615e-15    -1.351610278319e-14    -1.600591119061e-14     2.211550432371e-04
        281.94816621      -3.63564088e-16    -1.600591119061e-15    -1.138198129110e-14     2.198439558820e-04
        282.36157994       1.01621249e-15    -1.173766820645e-14    -1.387178969853e-14     2.184236981678e-04
        282.77499367      -1.01746229e-15     1.084845091808e-14     7.469425222286e-15     2.169377999731e-04
        283.18840741      -1.13180461e-15     1.067060746041e-14     1.458316352923e-14     2.154312978830e-04
        283.60182114      -5.99583138e-16     5.335303730205e-15     4.446086441837e-15     2.139123696001e-04
        284.01523487      -1.18144070e-15     1.547238081759e-14     1.511669390225e-14     2.123098829439e-04
        284.42864861      -5.92831600e-16     1.778434576735e-15    -1.244904203714e-15     2.104763306576e-04
        284.84206234      -6.42666987e-16     4.979616814858e-15     4.979616814858e-15     2.082474629055e-04
        285.25547607      -2.03813067e-15     2.294180603988e-14     2.329749295523e-14     2.055163029072e-04
        285.66888981      -5.94612670e-16     8.536485968327e-15     1.084845091808e-14     2.022660958180e-04
        286.08230354       6.50741724e-16    -7.469425222286e-15    -1.244904203714e-14     1.985472557012e-04
        286.49571728      -2.42969568e-15     2.578730136266e-14     2.525377098964e-14     1.944344249361e-04
        286.90913101      -2.86385370e-15     2.898848360078e-14     2.809926631241e-14     1.900088722149e-04
        287.32254474       1.19147676e-15    -1.529453735992e-14    -1.867356305572e-14     1.853726342892e-04
        287.73595848      -7.84739282e-16     2.311964949755e-15    -6.046677560899e-15     1.806592245833e-04
        288.14937221      -5.76832513e-16     3.912556068817e-15    -8.892172883674e-16     1.760074484687e-04
        288.56278594      -1.30126356e-16    -3.912556068817e-15     3.556869153470e-16     1.715070727631e-04
        288.97619968      -8.23781205e-16     7.113738306940e-15     2.489808407429e-15     1.671604634821e-04
        289.38961341       9.05140207e-16    -1.209335512180e-14    -1.262688549482e-14     1.628934800054e-04
        289.80302714       8.59463776e-16    -1.173766820645e-14    -1.387178969853e-14     1.586032045778e-04
        290.21644088      -1.49711862e-15     9.781390172042e-15     7.469425222286e-15     1.541983871642e-04
        290.62985461      -7.64425014e-16     4.268242984164e-15     2.845495322776e-15     1.496036783214e-04
        291.04326834      -1.87729209e-15     1.849571959804e-14     1.920709342874e-14     1.447424367227e-04
        291.45668208      -1.12556247e-15     1.013707708739e-14     2.311964949755e-15     1.395364735404e-04
        291.87009581       9.55803774e-16    -1.280472895249e-14    -1.422747661388e-14     1.339389637053e-04
        292.28350954      -1.96210536e-16    -4.446086441837e-15     2.489808407429e-15     1.279738826189e-04
        292.69692328       6.26971815e-16    -9.603546714368e-15    -1.262688549482e-14     1.217394751134e-04
        293.11033701      -3.47014025e-15     3.023338780449e-14     3.112260509286e-14     1.153629725519e-04
        293.52375074      -1.17571290e-15     5.513147187878e-15     1.049276400274e-14     1.089386291865e-04
        293.93716448      -1.04602479e-15     1.547238081759e-14     1.831787614037e-14     1.024949358803e-04
        294.35057821       1.55790038e-16    -4.623929899511e-15    -6.402364476246e-15     9.600682933655e-05
        294.76399194      -1.50508635e-15     8.180799052980e-15     8.002955595307e-15     8.942787138669e-05
        295.17740568      -6.69587433e-16     1.422747661388e-15    -2.667651865102e-15     8.270772388923e-05
        295.59081941       6.10677143e-16    -1.582806773294e-14    -1.173766820645e-14     7.578797540506e-05
        296.00423314      -3.69814185e-16     1.244904203714e-15     1.084845091808e-14     6.860022205783e-05
        296.41764688       3.35491543e-16    -1.049276400274e-14    -7.469425222286e-15     6.108874941055e-05
        296.83106061      -3.80330975e-16    -3.379025695796e-15    -3.379025695796e-15     5.324847588304e-05
        297.24447434       6.68364488e-17    -3.379025695796e-15     4.801773357184e-15     4.514365862681e-05
        297.65788808       1.72109569e-16    -5.513147187878e-15    -3.023338780449e-15     3.688417915303e-05
        298.07130181      -1.22187390e-15     1.440532007155e-14     1.316041586784e-14     2.857409005534e-05
        298.48471555      -1.40845182e-15     9.247859799021e-15     2.187474529384e-14     2.027243233338e-05
        298.89812928       1.39967256e-15    -1.636159810596e-14    -1.707297193665e-14     1.199305437425e-05
        299.31154301      -7.94655253e-16     4.801773357184e-15     4.446086441837e-15     3.732787575706e-06
        299.72495675      -7.57841071e-16     1.778434576735e-15     7.291581764613e-15    -4.505406617275e-06
        300.13837048       8.09811144e-16    -1.511669390225e-14    -1.227119857947e-14    -1.271436535457e-05
        300.55178421      -5.98240214e-16     6.046677560899e-15     1.262688549482e-14    -2.089782021460e-05
        300.96519795      -7.70634038e-17    -3.379025695796e-15     1.244904203714e-15    -2.907191754041e-05
        301.37861168      -2.49667767e-15     2.294180603988e-14     3.058907471984e-14    -3.724367970601e-05
        301.79202541      -2.04838717e-15     2.311964949755e-14     2.365317987057e-14    -4.538554114421e-05
        302.20543915      -7.02180980e-17    -1.031492054506e-14    -4.801773357184e-15    -5.343275672055e-05
        302.61885288      -6.92393292e-16     4.090399526490e-15     6.402364476246e-15    -6.130890360762e-05
        303.03226661       9.45574382e-16    -1.387178969853e-14    -5.868834103225e-15    -6.895768897740e-05
        303.44568035       1.73407896e-15    -2.632083173568e-14    -2.365317987057e-14    -7.635576317429e-05
        303.85909408      -4.98374032e-16     4.801773357184e-15    -2.134121492082e-15    -8.350370654779e-05
        304.27250781      -5.45848814e-16     7.825112137633e-15     8.358642510654e-15    -9.041514645255e-05
        304.68592155       9.43844230e-16    -1.653944156363e-14    -1.582806773294e-14    -9.712214033425e-05
        305.09933528       8.40059621e-16    -7.825112137633e-15    -1.244904203714e-14    -1.036914408672e-04
        305.51274901      -1.51014799e-15     1.920709342874e-14     2.151905837849e-14    -1.102278237114e-04
        305.92616275      -4.02500496e-16     4.801773357184e-15     6.935894849266e-15    -1.168483010410e-04
        306.33957648       5.78516027e-16    -7.291581764613e-15    -9.959233629715e-15    -1.236374603385e-04
        306.75299021       1.75439482e-15    -2.223043220919e-14    -2.667651865102e-14    -1.306122897278e-04
        307.16640395      -3.25849504e-16     1.511669390225e-14     1.440532007155e-14    -1.377170222921e-04
        307.57981768      -8.50662422e-16     1.547238081759e-14     1.298257241016e-14    -1.448442724570e-04
        307.99323141      -3.95707937e-16     1.244904203714e-14     1.155982474878e-14    -1.518629114338e-04
        308.40664515       1.17193597e-15    -8.002955595307e-15    -9.070016341348e-15    -1.586389269911e-04
        308.82005888      -8.61291691e-16     1.760650230968e-14     1.422747661388e-14    -1.650519622705e-04
        309.23347261      -2.85388631e-15     3.325672658494e-14     3.307888312727e-14    -1.710165582577e-04
        309.64688635      -1.50332028e-15     2.223043220919e-14     1.707297193665e-14    -1.765065130513e-04
        310.06030008      -1.37236728e-15     1.956278034408e-14     1.244904203714e-14    -1.815670723971e-04
        310.47371381       3.74699774e-16    -0.000000000000e+00    -1.067060746041e-15    -1.863007444815e-04
        310.88712755      -7.17380251e-16     9.425703256695e-15     5.868834103225e-15    -1.908298130812e-04
        311.30054128      -2.33327280e-15     2.649867519335e-14     2.596514482033e-14    -1.952555098432e-04
        311.71395502      -1.52225558e-15     2.311964949755e-14     2.062984109012e-14    -1.996338762700e-04
        312.12736875       9.51683109e-16    -8.358642510654e-15    -6.046677560899e-15    -2.039726730291e-04
        312.54078248      -1.85739259e-15     2.560945790498e-14     2.827710977008e-14    -2.082386923784e-04
        312.95419622       4.96457578e-16     4.623929899511e-15    -2.845495322776e-15    -2.123641572996e-04
        313.36760995      -1.50081851e-15     2.134121492082e-14     2.080768454780e-14    -2.162517989883e-04
        313.78102368      -3.85906948e-16     9.781390172042e-15     8.892172883674e-15    -2.197864467158e-04
        314.19443742      -9.41956460e-17     7.469425222286e-15     1.778434576735e-16    -2.228572843021e-04
        314.60785115      -6.97854789e-16     1.547238081759e-14     9.425703256695e-15    -2.253843874004e-04
        315.02126488      -1.59857033e-16     8.536485968327e-15     8.002955595307e-15    -2.273379121935e-04
        315.43467862       3.37756522e-16    -1.778434576735e-16    -2.489808407429e-15    -2.287435343223e-04
        315.84809235      -1.37620996e-15     3.130044855053e-14     2.240827566686e-14    -2.296767577556e-04
        316.26150608      -3.08454447e-16     6.580207933919e-15     9.603546714368e-15    -2.302518442139e-04
        316.67491982      -1.73832287e-15     2.721004902404e-14     2.258611912453e-14    -2.306069123624e-04
        317.08833355      -3.01512156e-15     3.965909106119e-14     3.165613546588e-14    -2.308827020973e-04
        317.50174728      -8.59216636e-16     1.298257241016e-14     9.070016341348e-15    -2.311952447965e-04
        317.91516102      -5.09290011e-16     1.511669390225e-14     7.825112137633e-15    -2.316099645156e-04
        318.32857475      -2.04791973e-16     1.049276400274e-14    -3.734712611143e-15    -2.321281939556e-04
        318.74198848      -7.56731057e-16     1.333825932551e-14     8.358642510654e-15    -2.326921246472e-04
        319.15540222       1.90869620e-15    -1.565022427527e-14    -1.547238081759e-14    -2.332050278141e-04
        319.56881595      -1.53867952e-15     2.151905837849e-14     1.369394624086e-14    -2.335580185513e-04
